time (sec)	GeoAODV-RandomPlacement-DES-1: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-2: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-3: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-4: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-5: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-6: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-7: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-8: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-9: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-10: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-11: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-12: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-13: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-14: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-15: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-16: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-17: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-18: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-19: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-20: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-21: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-22: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-23: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-24: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-25: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-26: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-27: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-28: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-29: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-30: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-31: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-32: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-33: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-34: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-35: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-36: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-37: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-38: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-39: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-40: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-41: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-42: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-43: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-44: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-45: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-46: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-47: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-48: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-49: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-50: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-51: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-52: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-53: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-54: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-55: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-56: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-57: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-58: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-59: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-60: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-61: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-62: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-63: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-64: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-65: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-66: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-67: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-68: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-69: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-70: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-71: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-72: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-73: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-74: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-75: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-76: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-77: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-78: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-79: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-80: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-81: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-82: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-83: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-84: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-85: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-86: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-87: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-88: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-89: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-90: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-91: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-92: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-93: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-94: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-95: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-96: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-97: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-98: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-99: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-100: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-101: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-102: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-103: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-104: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-105: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-106: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-107: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-108: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-109: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-110: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-111: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-112: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-113: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-114: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-115: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-116: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-117: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-118: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-119: AODV.Number of Hops per Route 	GeoAODV-RandomPlacement-DES-120: AODV.Number of Hops per Route 
120	1.286665779	1.589295355	1.797366481	1.296245683	1.44136179	1.361782114	1.356014554	1.637655845	1.455243401	1.391072042	1.628448744	1.398928877	1.611854659	1.705574034	1.465843138	1.624940967	1.642593053	1.83917531	1.646737314	1.75323693	1.984114106	1.621936948	1.546485768	1.601784024	1.532110778	1.938722232	1.517506377	1.334190509	1.862752349	1.619696103	1.553665858	1.633239377	1.415689152	1.553659756	1.639489239	1.423447823	1.53548726	1.742982709	1.416261528	1.470267291	1.814552913	1.340952566	1.387296957	1.652632989	1.534683593	1.487543193	1.745377768	1.50199087	1.9101897	1.903118861	1.955676613	1.48640293	1.752715383	1.463891142	1.773478974	1.852664802	1.73558632	1.803463632	1.649406146	1.497946868	1.586105538	1.699465379	1.619191331	1.535526346	1.550743585	1.20239922	1.694922767	1.80334141	1.534983319	1.707609426	1.705120964	1.476949263	1.551896921	2.04286899	1.420631405	1.981988372	1.955353538	1.519889064	1.715909826	1.907436573	1.63977549	1.555155889	1.697064851	1.679377717	1.704540568	1.683920385	1.926829402	1.562725274	1.926255464	1.253512573	1.678819972	1.601227621	1.547948487	1.411783946	1.765487892	1.354270014	1.619345999	1.851129249	1.479840958	1.446757109	1.586693966	1.297191747	1.476014737	1.734577814	1.665484567	1.5717421	1.896675229	1.396337751	1.614663943	1.758655314	1.509006888	1.563632747	1.774253901	1.575530284	1.639952484	2.156647007	1.461381227	1.61492741	1.714390191	1.55591707
123	1.253383577	1.574144074	1.732381317	1.26899843	1.402422601	1.310098955	1.31486407	1.578501102	1.420533816	1.351621999	1.564547032	1.453050148	1.551173886	1.69538374	1.421027234	1.63015668	1.579630033	1.775998968	1.637840575	1.671025419	1.984114106	1.58986988	1.492114333	1.503001838	1.471744472	1.942400982	1.49148715	1.297058231	1.769668755	1.54223409	1.480323372	1.632491226	1.376194908	1.579612454	1.572484119	1.390098134	1.53548726	1.679873519	1.383899136	1.41801537	1.710521202	1.340952566	1.344603791	1.597662072	1.499098143	1.434778197	1.66713092	1.471208868	1.812476314	1.862668154	1.854540828	1.43235816	1.702299127	1.408059922	1.773478974	1.843394353	1.702163686	1.704326015	1.58945992	1.43570351	1.534114014	1.716942921	1.544611964	1.502572091	1.575969606	1.178786846	1.678820237	1.725865765	1.475540728	1.633870161	1.629777193	1.460397832	1.494404059	1.945513176	1.401245009	1.897569911	1.910668866	1.462984939	1.641784344	1.817721398	1.562710531	1.493471902	1.624989545	1.596592255	1.682363893	1.639675263	1.90214427	1.516423077	1.825983693	1.270949816	1.615194941	1.534424552	1.489857059	1.375486439	1.73306526	1.314906679	1.561111787	1.775883004	1.479840958	1.41466129	1.557104453	1.260042778	1.433460128	1.665110835	1.586609341	1.543975098	1.94875405	1.351603224	1.666077703	1.741265894	1.51705005	1.507640385	1.691188653	1.575530284	1.570041396	2.109790646	1.471416907	1.565328734	1.640569059	1.498522959
126	1.260503215	1.595398299	1.659143185	1.242098587	1.374680341	1.310297624	1.29940312	1.520650992	1.429249666	1.322653898	1.523146092	1.492007115	1.51878377	1.677928699	1.391781653	1.573102234	1.519058113	1.717149072	1.583915673	1.61862876	1.902766509	1.574632892	1.454667606	1.522277437	1.41932842	1.903716439	1.452976732	1.297058231	1.698059022	1.527541413	1.438541377	1.615075437	1.338575418	1.527206764	1.524125317	1.357783236	1.47697196	1.611886168	1.396728734	1.376213833	1.628462808	1.335462344	1.369586086	1.66347726	1.448933799	1.405586091	1.64210087	1.412307759	1.757759295	1.780749165	1.801439686	1.389122344	1.635640642	1.379236447	1.693387022	1.795418555	1.641806472	1.779506722	1.549744697	1.407133279	1.480702613	1.687282596	1.663310993	1.486561457	1.538372645	1.21911099	1.63702517	1.668094004	1.43274856	1.601911717	1.594072201	1.409242518	1.44502583	1.859472497	1.386120508	1.812941125	1.85862637	1.462984939	1.59760591	1.743641566	1.506723086	1.510791378	1.582490591	1.530304226	1.63704417	1.651239651	1.811929843	1.459042735	1.773820107	1.313854834	1.553675447	1.500982097	1.478371353	1.368582957	1.663462438	1.292817721	1.545000608	1.823749249	1.419860838	1.380091713	1.571929722	1.234657908	1.430739115	1.598599751	1.521430525	1.589577588	1.868972984	1.394661803	1.604414749	1.791796839	1.604560731	1.491876347	1.634350489	1.493311672	1.528592812	2.116844369	1.41903725	1.542129194	1.603042765	1.512037
129	1.244797721	1.593001326	1.618701597	1.220089624	1.347111999	1.310297624	1.29019109	1.484228174	1.429249666	1.290388508	1.498760262	1.440342661	1.495082019	1.633451476	1.356165139	1.61579201	1.482536918	1.656282706	1.547196066	1.682123706	1.838691004	1.542049558	1.428176488	1.573659424	1.41932842	1.947014945	1.479978848	1.279352407	1.663008202	1.527541413	1.389814558	1.587867622	1.307795834	1.479278877	1.571712785	1.33631365	1.443067867	1.570246166	1.45506808	1.360194394	1.558633607	1.30587523	1.362357207	1.708424303	1.442275714	1.368714629	1.623345328	1.416674998	1.721339619	1.753160398	1.801439686	1.368101653	1.60815816	1.341312803	1.644121798	1.73609479	1.601642247	1.712082366	1.507673045	1.449753284	1.505184193	1.635221003	1.596979893	1.55512321	1.498999056	1.252744485	1.627739584	1.607358185	1.393407782	1.566131864	1.605000702	1.380318266	1.437560284	1.909379606	1.381321674	1.739037386	1.973751245	1.416686445	1.602937191	1.702011813	1.457774916	1.471931556	1.605703977	1.488541409	1.618291903	1.634460289	1.783572584	1.444388461	1.72261158	1.306853677	1.515626328	1.483267583	1.438250051	1.488921569	1.60793236	1.266197928	1.536777413	1.754923559	1.38908265	1.385941961	1.552403643	1.268334975	1.444212593	1.609292157	1.491868118	1.695070535	1.792572843	1.450433718	1.762394326	1.831828295	1.69505521	1.46231183	1.647389333	1.443774579	1.48053892	2.132196179	1.53167898	1.492844722	1.600168748	1.544365187
132	1.24911681	1.630001205	1.618701597	1.214094501	1.341519332	1.284367119	1.306171981	1.548814098	1.51143909	1.263989553	1.47505405	1.440342661	1.47946621	1.701412153	1.356165139	1.7416291	1.446811038	1.656282706	1.584929727	1.685465249	1.804821903	1.578775313	1.413328447	1.587360566	1.41932842	1.898400063	1.460813944	1.361532492	1.621646407	1.50381953	1.389814558	1.538878654	1.301526026	1.448598229	1.592466168	1.302682285	1.439644007	1.579177265	1.472434202	1.330178194	1.502770247	1.303635125	1.338506552	1.757312442	1.429341558	1.365766187	1.573171078	1.380270656	1.754977984	1.800516079	1.7429356	1.452956818	1.595939852	1.328466184	1.671258914	1.744712405	1.637031709	1.716350891	1.484597727	1.522502986	1.560307733	1.605445667	1.596979893	1.508862943	1.457415801	1.243878697	1.686539063	1.585591157	1.3606238	1.628478018	1.574785997	1.38585083	1.476729445	1.849363738	1.386581905	1.677450937	1.941455883	1.425523031	1.562642673	1.708166001	1.430145028	1.432603926	1.569117534	1.561775613	1.712600911	1.758671932	1.718274869	1.426716783	1.761264005	1.281282537	1.520276515	1.519608188	1.492205404	1.461336	1.586550609	1.244014767	1.579055765	1.718329052	1.404341051	1.375709956	1.506370006	1.262122704	1.503686105	1.672154175	1.494527994	1.63714799	1.726525106	1.450433718	1.796981855	1.847476591	1.640606165	1.463137696	1.604309788	1.443774579	1.474444627	2.111148967	1.528799073	1.48649655	1.684212656	1.543119069
135	1.228357075	1.604424182	1.56714313	1.250372946	1.319406618	1.346956048	1.387429073	1.512920074	1.519166388	1.245499195	1.445379562	1.440342661	1.442584194	1.718261567	1.336288633	1.729826675	1.413743451	1.627233506	1.57672443	1.635639911	1.731656276	1.538944567	1.413328447	1.648624509	1.41932842	1.829292366	1.43610017	1.331404784	1.575658955	1.487501784	1.372730912	1.497426449	1.332987587	1.414090673	1.546238642	1.275165713	1.42341517	1.577611593	1.520460355	1.327112378	1.493777147	1.356992543	1.369821482	1.749935894	1.407451984	1.337630327	1.525406821	1.391155142	1.709723267	1.752071127	1.694778345	1.495037063	1.607569589	1.323124653	1.618997698	1.69746028	1.596271028	1.669154983	1.496420815	1.577919403	1.523124298	1.582769639	1.642942094	1.469719639	1.425160373	1.216781064	1.672189904	1.544524463	1.377853922	1.583739324	1.539118698	1.353696594	1.462945387	1.829449312	1.356844835	1.625339327	1.873967166	1.405494877	1.62192657	1.656768617	1.410533375	1.473987335	1.525339262	1.535794312	1.663939303	1.71408982	1.799561417	1.393880363	1.70697874	1.324520303	1.492729257	1.503885819	1.45434345	1.425848615	1.542430333	1.267735243	1.547662258	1.702221323	1.368282075	1.349855648	1.467418467	1.240279146	1.46494102	1.622547909	1.472256722	1.588136606	1.693033886	1.42114021	1.738607636	1.821024324	1.668251845	1.490189782	1.565516727	1.468053037	1.455620404	2.041233446	1.484732483	1.469238041	1.641614358	1.671818849
138	1.210791147	1.562592019	1.526593659	1.24353482	1.299736514	1.34916527	1.46246655	1.48231261	1.519166388	1.249630996	1.425929374	1.41169301	1.424548369	1.675597723	1.312836708	1.681062347	1.402358129	1.610501869	1.548154413	1.591479296	1.675230374	1.521940309	1.383243353	1.616266184	1.395656447	1.793717911	1.410841174	1.331404784	1.537122214	1.449623888	1.372001364	1.485534221	1.312059902	1.421044938	1.507034544	1.254267758	1.393729388	1.588500862	1.484230689	1.305266965	1.529552129	1.336659887	1.344196541	1.698125485	1.381899432	1.317950432	1.499068338	1.366134637	1.668158716	1.700713036	1.65466719	1.463878953	1.587981285	1.343175356	1.618997698	1.647641689	1.554551321	1.726278808	1.463236981	1.535661867	1.486425833	1.550064951	1.593500702	1.445763119	1.39929628	1.198949111	1.626879042	1.534850638	1.365771188	1.562451821	1.511373429	1.353359554	1.529898306	1.773704333	1.334685216	1.590006648	1.812300818	1.375218715	1.579712375	1.617892287	1.378953885	1.454955894	1.503440029	1.528568631	1.632897767	1.67278358	1.773771507	1.408391433	1.657135566	1.308428613	1.462874764	1.4826723	1.428858988	1.395430857	1.51077364	1.248611297	1.509459276	1.672998618	1.341560156	1.326418754	1.441684495	1.235370795	1.431730947	1.578080202	1.442460487	1.548443451	1.647163426	1.386045192	1.715290423	1.771846167	1.634980569	1.457106728	1.551496301	1.424372733	1.426572593	1.973280174	1.452462092	1.468688071	1.596260952	1.623831789
141	1.203842744	1.555326129	1.488979826	1.227299165	1.284198524	1.320068164	1.428352764	1.450158436	1.486133865	1.25852169	1.405070314	1.375698012	1.396245144	1.65354638	1.367146281	1.635012439	1.484607274	1.566894592	1.512576969	1.565652785	1.623289576	1.519797349	1.35764345	1.576021779	1.395656447	1.747470051	1.383985096	1.305912108	1.50437217	1.424567728	1.342056103	1.457816436	1.293478131	1.398454728	1.476896818	1.239836905	1.367910007	1.554709648	1.466307618	1.284915834	1.497451572	1.317376827	1.374136701	1.663605644	1.381899432	1.315801356	1.471862158	1.349804754	1.625519563	1.655373404	1.618237683	1.43295369	1.604249199	1.32381747	1.572815791	1.606455626	1.530914566	1.683585424	1.437417807	1.511811333	1.45563948	1.553631741	1.632274569	1.418642981	1.377718544	1.214662362	1.590272291	1.515860595	1.385830887	1.528876602	1.484084588	1.350755401	1.500759228	1.794697884	1.324494081	1.581783982	1.760964332	1.349012616	1.5473027	1.596989323	1.354117893	1.430349407	1.486544027	1.528568631	1.592623047	1.669689584	1.72218674	1.421762633	1.618204577	1.308428613	1.43572015	1.504321307	1.400268388	1.389611435	1.487606418	1.267331328	1.479468835	1.64011121	1.323833306	1.315468315	1.452053677	1.218558595	1.404615551	1.582134114	1.45233082	1.527505554	1.6060394	1.358716272	1.687055393	1.758167533	1.656799475	1.426632947	1.514729881	1.531247939	1.400066787	1.953322365	1.421571942	1.440438454	1.564843555	1.595301422
144	1.247396085	1.539891689	1.462511439	1.219102583	1.272117935	1.346729587	1.402858179	1.427023534	1.452810578	1.302881114	1.383811861	1.346056511	1.374769297	1.622699732	1.342669862	1.614900499	1.477587479	1.530616771	1.486688449	1.534012357	1.594538836	1.500152481	1.347874628	1.531712412	1.359687679	1.768549783	1.381414599	1.29107655	1.473741767	1.424567728	1.325068104	1.431096848	1.293478131	1.382145057	1.451452903	1.236342061	1.346507674	1.53200838	1.466307618	1.268055564	1.467344272	1.317376827	1.356601662	1.697851445	1.355311033	1.308239096	1.443738014	1.3248187	1.634086461	1.628084441	1.590153151	1.40800557	1.567599696	1.320979638	1.576526317	1.572283493	1.531386252	1.645765	1.411515975	1.49243984	1.448646388	1.534006908	1.604648456	1.394263509	1.355058105	1.246773832	1.56618765	1.490198256	1.370437387	1.505437199	1.45951112	1.359871707	1.479641947	1.794833953	1.315324312	1.593599567	1.714323179	1.329609842	1.55619973	1.577970173	1.334018806	1.40652634	1.461994401	1.518331293	1.559410638	1.635006116	1.677050069	1.433039063	1.632123609	1.342111012	1.40848764	1.477801225	1.375701254	1.389611435	1.461297684	1.259069066	1.467359175	1.712768733	1.323833306	1.303294648	1.427565383	1.218558595	1.394952079	1.588793185	1.426385959	1.499438418	1.57359672	1.350382125	1.682277341	1.758621569	1.633448623	1.420015557	1.545059264	1.486977278	1.399635263	1.950077745	1.421571942	1.413629441	1.544421785	1.562926001
147	1.23193383	1.516229103	1.453341316	1.211561789	1.272117935	1.341010807	1.376000967	1.415629993	1.435045566	1.32290032	1.369638054	1.325065297	1.356400514	1.59943932	1.335141885	1.627858107	1.447738261	1.520890723	1.529601848	1.520246924	1.593983374	1.486879382	1.33342413	1.495745026	1.359687679	1.731362362	1.361535991	1.277960754	1.450399491	1.394241462	1.301848954	1.412658625	1.275135748	1.388063502	1.450022811	1.221611564	1.346507674	1.511094392	1.438966276	1.259417714	1.47829325	1.297532912	1.335450421	1.675056938	1.372532721	1.290107384	1.421686206	1.33197484	1.596787258	1.604210193	1.558703361	1.40800557	1.567599696	1.300918411	1.576526317	1.579702858	1.510716472	1.62235384	1.387309153	1.523025986	1.427702047	1.581748498	1.604648456	1.394263509	1.349517603	1.236107238	1.542421445	1.462952889	1.393352834	1.480865558	1.434833995	1.36329436	1.449664325	1.778827678	1.302861016	1.575226063	1.683140082	1.329609842	1.551945097	1.547067903	1.36001763	1.401843795	1.457694077	1.483775874	1.559410638	1.633133674	1.64028732	1.421599122	1.597390848	1.328845957	1.395047191	1.467794818	1.354166791	1.370068413	1.465122278	1.245197698	1.459475302	1.771554173	1.300702356	1.323816958	1.433978323	1.222847671	1.394952079	1.587030264	1.399736836	1.470059687	1.580191871	1.327023317	1.644264637	1.717791837	1.596186939	1.39530876	1.516673425	1.472891903	1.387156718	1.902594181	1.396616752	1.389298298	1.516073445	1.543653537
150	1.23193383	1.55775811	1.436855176	1.224808356	1.271948101	1.318276753	1.365893764	1.405459334	1.498480218	1.303906183	1.356047051	1.375655871	1.34104493	1.581532048	1.455133539	1.593599074	1.429140654	1.55584093	1.548790634	1.495312572	1.566994548	1.492088592	1.326415988	1.510240577	1.37331194	1.699990379	1.343186769	1.268740381	1.428849519	1.419310049	1.315059023	1.405862178	1.258951292	1.370208122	1.429944743	1.215290962	1.327194694	1.500160577	1.429951453	1.253552628	1.454649922	1.30811286	1.32897405	1.695424145	1.375565216	1.273990307	1.443939959	1.329371574	1.605299077	1.607419173	1.589431463	1.384005243	1.567599696	1.307531053	1.546456977	1.560317656	1.486972965	1.62235384	1.369059952	1.532175718	1.448385267	1.617155849	1.589100464	1.37866167	1.395756524	1.235476201	1.51228692	1.458066618	1.427055455	1.477960328	1.426838167	1.358339972	1.456546816	1.746361943	1.317781435	1.556089572	1.659076744	1.329609842	1.526009612	1.521577202	1.353288007	1.390321609	1.439211072	1.483775874	1.536308051	1.599943708	1.618604691	1.396799173	1.574303478	1.321885978	1.373100125	1.491301167	1.339541364	1.401721051	1.467059929	1.239238439	1.445644803	1.73662656	1.311861206	1.323816958	1.427109795	1.208919692	1.378404096	1.599684961	1.385559973	1.44394526	1.582237949	1.353261575	1.68409781	1.711247846	1.575885955	1.394180495	1.552949504	1.476347952	1.428919616	1.861493987	1.371828205	1.367670615	1.496661957	1.543653537
153	1.222594824	1.566657589	1.414009945	1.233571303	1.256839873	1.318276753	1.365893764	1.426564191	1.50445197	1.325782196	1.337307733	1.364958138	1.333621513	1.57976432	1.439949352	1.565125852	1.42613284	1.530011384	1.537450776	1.472433281	1.581436045	1.474376327	1.384305158	1.506475541	1.37331194	1.716577807	1.345683518	1.252932123	1.406278492	1.406644837	1.315059023	1.4108168	1.284616789	1.359495414	1.420678807	1.205300585	1.317751869	1.53180735	1.412731928	1.310383191	1.478444334	1.311814426	1.310697714	1.698852526	1.363277066	1.285036658	1.428855172	1.324081283	1.586599125	1.581297696	1.580494794	1.368844458	1.577555132	1.293091497	1.517740011	1.535153136	1.472254233	1.592047312	1.370009258	1.518114276	1.441703335	1.606017561	1.602762454	1.427610481	1.393145857	1.235476201	1.492843248	1.440273638	1.409324322	1.501566131	1.405469492	1.338432196	1.43779686	1.707079735	1.307739472	1.558400647	1.624388494	1.354842561	1.505843693	1.500317721	1.34060534	1.380667658	1.429252595	1.475635841	1.525031678	1.577601334	1.618604691	1.39031033	1.56017605	1.304003424	1.369042224	1.479423474	1.339541364	1.41134766	1.446745253	1.226646942	1.432894541	1.706931151	1.29627613	1.310456757	1.418480748	1.208068207	1.36432609	1.568122595	1.386362197	1.42057972	1.555102618	1.362216453	1.657997138	1.6823486	1.550541411	1.377945432	1.523846899	1.451113161	1.413554705	1.816152198	1.379367723	1.360808379	1.488065714	1.557895007
156	1.213314865	1.552458505	1.392219948	1.224892738	1.247370568	1.303498093	1.362998052	1.407209666	1.498649083	1.308635765	1.337307733	1.342148254	1.331296873	1.553901104	1.422676476	1.588013965	1.409777671	1.509484469	1.548078237	1.452978284	1.552680142	1.464657511	1.375520219	1.476682862	1.377392298	1.683873917	1.330573255	1.313759566	1.392543515	1.406644837	1.296554543	1.42327596	1.291566782	1.347725023	1.399429878	1.197262	1.305266946	1.508665259	1.412731928	1.294864032	1.465332107	1.298007843	1.310697714	1.6639099	1.356481887	1.270784825	1.406283847	1.352373063	1.561664773	1.616706495	1.550827001	1.372947829	1.577555132	1.306905395	1.51272501	1.513830262	1.448641522	1.594014182	1.355044149	1.514002999	1.453993168	1.587279795	1.570925749	1.407176776	1.408873179	1.238217504	1.50304957	1.46572831	1.39894214	1.511023907	1.392815065	1.322109548	1.417261186	1.716128734	1.296102498	1.533567035	1.597090638	1.335930253	1.494939998	1.487338872	1.322678743	1.366897433	1.410310973	1.448753353	1.511128409	1.598111511	1.598192298	1.371716999	1.532167248	1.377671859	1.369042224	1.466166586	1.323776029	1.414628531	1.432351916	1.231641126	1.432894541	1.678013165	1.29627613	1.296911525	1.450154113	1.208068207	1.352563931	1.547093514	1.368998482	1.405800734	1.528698839	1.348153923	1.645546161	1.670383068	1.545014341	1.36035535	1.50367865	1.422918589	1.395769532	1.82411508	1.362058216	1.34276796	1.469912428	1.550124555
